Id	CharacterId	StanceName	HeatEngage	HeatSmash	PowerCrush	Throw	Homing	Tornado	HeatBurst	RequiresHeat	Command	HitLevel	Damage	StartUpFrame	BlockFrame	HitFrame	CounterHitFrame	Notes
E3A84EC8-1DEB-45A3-AFF9-48F8FE46D6AA	alisa		0	0	0	0	0	1	0	0	b+4,4	m,m	17,17	,i25~27	-37	+9 (-1)		"airborne
* transition to sbt with input b+4,4,3_4
* transition to dbt with input b+4,4,f+3_f+4
* tornado"
EA3EC49E-F399-42A0-B080-1B3B8763B395	alisa		0	0	1	0	0	0	0	1	h d+1+2	sp						"* transition to des
* partially consumes heat
power crush"
EEC78D69-2B8B-4DAA-BC71-2DF857DE1E64	alisa		0	0	0	0	0	0	0	0	p b+1+3	ub(m)	25	i20~21	-5 (-14)	-5 (-14)		* balcony break
EF58C6FC-232B-4D6E-B6FE-82CABC0F8EB6	alisa		0	0	0	0	0	0	0	0	1	h	5	i10	+1	+8		
F010A096-B97C-4C7C-A5A2-650EF0767D43	alisa		0	0	0	0	0	0	0	0	uf+3+4	m	28	i38~41	0	+4		
F0E7DCDA-69BE-4BB6-8472-87B77AF72378	alisa		0	0	0	0	0	0	0	0	fuft 1+2,3	sp,m	0,35	i22~23	-10	+60		* balcony break
F12EA641-1FFD-44BA-A04C-1B5CECD2D07C	alisa		0	0	0	0	0	0	0	0	ss 4,1+2	l,hm	15,20	,				
F1500F4F-8A02-48ED-9F55-2196DD92874E	alisa		0	0	0	0	0	0	0	0	ws1,2	m,h	12,12	,i24~25	-5	+6		* transition to des with input ws1,2,1+2
F5B4F30E-8096-4B32-8DBB-B4E508F87305	alisa		0	0	0	0	0	0	0	0	3	m	10	i13~14	-12	-1		
F8589E71-133A-4BFD-B28E-07E4426BFE9E	alisa		0	0	0	0	0	0	0	0	fc 1+2	l,l	10,16	i21~23,i6~8	-11c	+5c		* transition to des with input fc.1+2,n,1+2
FA714FFD-BB00-42E5-93D4-CF335A49FD56	alisa		0	0	0	0	0	0	0	0	b+2,1	m,m	12,17	,i25~26	-13	+3c		
FE7FF5B4-2085-4307-B7C1-753A6BEB9332	alisa		0	0	0	0	0	0	0	0	df+3,3	m,l	14,17	,i23~24	-12c	+1		
00089FD7-1D5D-4E63-8080-7EA52B453A90	alisa		0	0	0	0	0	0	0	0	1+3	th(h)	35	i12~14				"* throw break: 1 or 2
* opponent recovery on hit: fdft"
005947B9-9F04-439D-BAD1-67A2AE35ED4F	alisa		0	0	0	0	0	0	0	0	f,f+4	mm	14,22	i22~29,i34~39	-9	+9 (+0)		"* balcony break
* transition to hit throw on front hit
* alternative input: f,f+4:1 to power up"
01AFF748-076C-49AF-BAF4-60AABF325707	alisa		0	0	0	0	0	0	0	0	b+2	m	12	i18	-9	+1		
0253ECED-2019-4BA1-87F0-61EE2396F5C5	alisa		0	0	0	0	0	0	0	0	f+2,3	m,h	12,8	,i22	-8	+4		
029C6986-DC5F-4087-A26C-C3E8F726449E	alisa		0	0	0	0	0	0	0	0	des b+2	m	17	i18~20	-12	0	launch	* chip damage on block
037079DF-9BC0-4124-8BFC-D996480F2C68	alisa		0	0	0	0	0	0	0	0	sbt 1,2	m,m	12,13	,i18~19	-9	+2	+7	rest of the string is natural on counter hit.
04156C86-BFF4-4CE8-8C21-5FBEC6DDBC6B	alisa		0	0	0	0	0	0	0	0	db+2	m	10	i18~19	-18	-5		
058E1AA0-4EF5-4714-A9BB-04740967E011	alisa		0	0	0	0	0	0	0	0	ss 4	l	15	i24~25	-12	+2		
06AEF7B7-31D6-434E-A4CF-EFA8A11A6E23	alisa		0	0	0	0	0	0	0	0	f+1+2	m	25 (0)	i14~15	-12	+14		"* transition to sbt with f+1+2,3_4
* transition to dbt with f+1+2,f+3_f+4"
083C496F-4672-41B8-B9F0-51F777C9E244	alisa		0	1	0	0	0	0	0	1	h 2+3	m	50 (28)	i20~21	+8	knd		"* alternate input: h.des.2+3
* heat smash
* transition to sbt with h.2+3,3_4 or h.des.2+3,f+3_f+4"
0E8C642B-9F7C-4213-9F8E-69C56E51006D	alisa		0	0	0	0	0	0	0	0	f+3+4	sp						airborne dash. can use thruster left, thruster right-burst, eject slider, upstream, thruster drill, heartbeat disabler, or shut down during boot.
11718CEF-DDA5-4875-B3C3-640205AD1823	alisa		0	0	0	0	0	0	0	0	des b,b	sp						* transition to des
17728EC4-5A8B-44F5-9A79-EB22C16AC0F4	alisa		0	0	0	0	1	0	0	0	des 1+2	h,h,h	7,7,20	i16~18,i5~7,i9~11	+4	+15g		"* balcony break
* homing
* transition to des
* chip damage on block
* jails"
18FA673D-FF75-445C-87B6-EF5174D38A43	alisa		0	0	0	0	0	0	0	0	b+4,3	m,m	17,20	,i29~30	-11	+6c		"airborne
* transition to des with input b+4,3,1+2"
198A3FB8-B5BA-4202-8D9D-EFD2C1185402	alisa		0	0	0	0	0	0	0	0	fc 1+2	l,l	10,16	i21~23,i6~8	-11c	+5c		* transition to des with input fc.1+2,n,1+2
1FDDD57C-02F0-4616-9B7A-0E1BDD47F302	alisa		0	0	0	0	0	0	0	0	des 1	m	35	i13	-9	+23		"* transition to des
* chip damage on block"
1FF39CAB-79D7-46B8-AE6E-B964810D7ACE	alisa		0	0	0	0	0	0	0	0	sbt 1,2,1	m,m,m	12,13,7	,i20~21	-12	-20	-12	less safe on hit than on block without ch.
2068AEF5-AA41-4267-9CB5-836E2117E06B	alisa		1	0	0	0	0	0	0	0	des f+2,1,2	mmm	9		-13	knd		"* heat engager

* chip damage on block"
214A6F86-9718-4579-80FF-08B52BAA039E	alisa		0	0	0	0	0	1	0	0	bkp 2	h	34	i11~33	-9	+21 (+6)		"-4/less negative on block when farther away. +25 (+10) on hit when far.
* tornado
* chip damage on block"
2174BD66-341C-4A0D-9CD1-1F89C2F706F5	alisa		0	0	0	0	0	0	0	0	sbt 3	l	17	i16~20	-14c	+4c		
2192A775-C6D4-43DF-9EC4-E4A89C82A2E2	alisa		0	0	0	0	0	0	0	0	des uf+1+2	m	27	i29~31	-9c	+23		"* transition to des
* chip damage on block
* cancel des with input des.uf+1+2,1+2"
21AFC1BC-70B9-41F3-8944-1B1381EA407E	alisa		0	0	0	0	0	1	0	0	ws2	m	24	i17~18	-13	+33 (+23)		"* tornado
* transition to sbt with input ws2,3_4
* transition to dbt with input ws2,f+3_f+4"
22FAB4D1-5707-49E1-A2A8-F045FC4639FA	alisa		0	0	0	0	0	0	0	0	d+2	m	14	i24~26	-12	+2c		
24D8A903-FFF4-40B1-8A6E-8CBD09739409	alisa		0	0	0	0	0	0	0	0	bkp 1+2	ub(h)	20	i34~71	+58	+58		
25CE7D3C-438A-401B-B0C2-5DBBB089A8C3	alisa		0	0	0	0	0	0	0	0	b,b,ub	sp						invulnerable during wall climb until alisa begins to turn and pushes off into airborne.
26B4D799-7407-4D47-A510-6A6618AC785B	alisa		0	0	0	0	0	0	0	0	f+3+4	sp						"* transition to sbt
* transition to bkp with input sbt.d or sbt.b"
2B7B9D03-530F-4989-B212-659EF30DFD10	alisa		0	0	0	0	0	0	0	0	f+4,1,4	m,h,m	14,14,19 (13)	,i35	-12	-1 (-9)		"i25-26 bounce, i25-26 travel,
(---)/i35(27-65) travel then explosion ,
-3(-11) and -1(-9) for explosion then hit, respectively"
2E9410B2-BA9B-4155-ABAD-BB80A04E8822	alisa		0	0	0	0	0	0	0	0	dbt f+2	l	16	i19~20	-16c	-6		
30AC0659-5191-4E58-B14E-8E911F6505C7	alisa		0	0	0	0	0	0	0	0	d+4,1+2	l,h	15,20	,i20~21	0	+11 (+2)		* balcony break
35519971-0A7C-48C7-BD9A-110B511154AA	alisa		0	0	0	0	0	0	0	0	b+2,1	m,m	12,17	,i25~26	-13	+3c		
36DDA717-4618-4620-A8D3-63E39DDEF06C	alisa		0	0	0	0	0	0	0	0	ss 4,1+2	l,hm	15,20	,				
37DA0C7B-1956-4AFA-8B70-AC8E6195899B	alisa		0	0	0	0	0	0	0	0	sbt 4	m	22	i17~19	-27	+68		
381115A2-948E-408C-BCE5-D4E59C52D00F	alisa		0	0	0	0	0	0	0	1	h f+1+4	sp						"* transition to dbt
* partially consumes heat"
3A42D2C8-2EA1-474D-911E-BE1B278179D3	alisa		1	0	0	0	1	0	0	0	uf+2	h	22	i16~17	-2	+20 (+11)		"* balcony break
* heat engager

* homing
* chip damage on block
* transition to des on hit (does not transition when using heat dash)"
3C332D57-EB8A-49F5-A8D6-904532FC64F7	alisa		0	0	0	0	0	0	0	0	db+1	sp						
3CA07E6E-05CA-43D7-B28B-1BEA2EFED226	alisa		0	0	0	0	0	0	0	0	b+1+3	sp						"* alternate input: b+2+4
parry state"
3DE55F0C-D38F-40F0-9C04-7578F7C060D6	alisa		0	0	0	0	0	0	0	0	ws3,3	m,m	1820	i13~14	-9	+12g		"* balcony break
* power up after 2 or more rotations"
427AD288-C9CD-4E72-865C-6C1B86A6C157	alisa		0	0	0	0	0	0	0	0	f+3,2	h,h	10,20	,i25	-4	+39 (+31)		"* balcony break
* transition to des
* chip damage on block"
4841DCDB-D1BB-4CBE-9B1F-BDF7C59DF341	alisa		0	0	0	0	0	0	0	0	1,2,d+2	h,h,h	5,10 (0),17	,i27~28	-11	+2		* can be delayed
4B0901E6-DDB8-426F-B6CD-6838EA072418	alisa		0	0	0	0	0	1	0	0	b+3+4	m	22	i18~19	-17	+32 (+22)		* tornado
4C95B24F-9870-48FE-8DA0-65FBF273AA6A	alisa		0	0	0	0	0	0	0	0	1+2+3	sp						
4F39390A-F10C-40F8-9192-ECB67D11F5AF	alisa		0	0	0	0	0	0	0	0	bkp 1	h	31	i11~13	+4	+27 (+1)		"* balcony break
* chip damage on block"
52501C05-122A-4678-9187-7FC95069407E	alisa		0	0	0	0	0	0	0	0	uf+1+2	th(h)	40	i12~13		+3		"* throw break: 1+2
* opponent recovery on hit: fuft"
52747EBC-7CC5-43EF-AE98-5D3C6EB1DABB	alisa		0	0	0	0	0	0	0	0	ub+3+4,1+2	m,m	25,20	,i26~27	-14	+32 (+22)		
528A200F-5C9D-408D-A3F2-E773A65A35CF	alisa		0	0	0	0	0	0	0	0	dbt f+2,2	l,m	16,14 (9)	i35~37	-33	-6 (-13)		"* balcony break
* chip damage on block"
52955DCF-AA21-473B-A499-88BDB74D85BC	alisa		0	0	0	0	0	0	0	0	ws1,2	m,h	12,12	,i24~25	-5	+6		* transition to des with input ws1,2,1+2
53819C25-BFA1-43C0-A50E-30ED8BD3ABB0	alisa		0	0	0	0	0	0	0	0	f,f+3,4	m,h	12,15	,i19~20	-10	+20 (+11)		"* balcony break
* transition to des with input f,f+3,4,1+2
*jails"
54717EC1-AC5E-40E8-B890-B7C19F53EE89	alisa		0	0	0	0	0	1	0	0	b+4,4	m,m	17,17	,i25~27	-37	+9 (-1)		"airborne
* transition to sbt with input b+4,4,3_4
* transition to dbt with input b+4,4,f+3_f+4
* tornado"
55D2012B-1DBF-4945-932A-980AFA3C9D1E	alisa		0	0	0	0	0	0	0	0	uf+4	m	8	i15~16	-15	-4		
61EB0AF6-93DE-4D35-9420-A5387FDC0356	alisa		0	0	0	0	0	0	0	0	p b+1+3	ub(m)	25	i20~21	-5 (-14)	-5 (-14)		* balcony break
6287A167-E776-4DCF-A8DE-1E5E087E3664	alisa		0	0	0	0	0	0	0	0	ws4	m	15	i11~12	-5	+6		"* balcony break
* power up after 2 or more rotations"
62B6CA7F-3E0F-4E96-8781-4AE258D1FFE6	alisa		0	0	0	0	0	0	0	0	dbt 1+2	m	35	i12	0	+21 (+0)		"* balcony break
* transition to des
* chip damage on block"
64C99356-2875-41D1-9ADC-99903B79C411	alisa		0	0	0	0	0	0	0	0	sbt 2	m	25	i16~17	-7	+6 (-4)		"* balcony break
* transition to des with input sbt.2,1+2"
6718C3F0-D17B-4054-AEFF-C8B774C8DA72	alisa		0	0	0	0	0	0	0	0	f,f+3,4,4	m,h,m	12,15,17 (11)	,i27~29	-10	+21 (+14)		"* balcony break
* transition to des with input f,f+3,4,4,1+2"
678CEFA5-1187-47DD-9B2D-A8F16DB6F5CC	alisa		0	0	0	0	0	0	0	0	ws3,d+3	m,l	1820	i30~31	-12	+73 (+57)		
6A14A6D2-C029-4962-A7A3-65712BB1C6B4	alisa		0	0	0	0	0	0	0	0	db+3	l	11	i16	-13	-2		
6A445ABF-939E-4A1D-9BA9-198383CBBF8F	alisa		0	0	0	0	0	0	0	0	des bt 1	m	24	i19~22	-9	+25		"* alternate input: des.bt.2
* chip damage on block"
6A675EB1-FAA2-4CC1-B91C-ABAEC98E1D30	alisa		0	0	0	0	0	0	0	0	b+3+4,3+4	m,m	22,25	,i56~61	+6c	+27 (-8)		* spike
6BF815EF-8827-430B-9DC3-CFB4E01324C7	alisa		0	0	0	0	0	1	0	0	bkp 4	m	30	i19	-9	+32 (+22)		"spacing affects advantage on hit and block.
* tornado"
6ED44063-BE32-4B9D-B970-3C794888586E	alisa		0	0	0	0	0	0	0	0	b+2,4	m,h	12,20	,i16~17	-7	+12g		* balcony break
717480CC-3DE8-4A48-A2A5-241201FA4AD6	alisa		0	0	0	0	0	0	0	0	d+1+2	sp						"* cancel des with des.d+1+2 or des.db
* transition to dbt with input des.f+3_f+4"
7530CF72-25B5-4F77-BEB3-81C4E9C7F9F6	alisa		0	0	0	0	0	0	0	0	otg db+1+2	l	20 (14)	i26	-14	-5 (-13)		
759B357C-509C-4CDC-8F84-2F23B1E6B27D	alisa		0	0	0	0	0	0	0	0	f,f+2,3	m,m	18,17 (11)	,i22~24	-13	+5 (+4)		* balcony break
7754D32C-8B07-4883-88D6-547E9E79AFE3	alisa		0	0	0	0	0	0	0	0	df+3,3	m,l	14,17	,i23~24	-12c	+1		
7793CD3B-8353-4AFA-BB7B-0C1F9F967851	alisa		0	0	0	0	0	0	0	0	dbt f+1	m	49	i19~21	-11	+0 knd		"* chip damage on block
* throw on front hit"
7B06A540-5DD7-4481-BD35-2E0592075B14	alisa		0	0	0	0	0	0	0	0	des f+3	sp						"* alternate input: des.f+4
* cancel with input dbt.b
* transition to evasive action with input dbt.u_d"
7CB09BF8-378B-4B0F-9665-FDDFF4DEDB74	alisa		0	0	0	0	0	0	0	0	sbt 1	m	12	i13~14	-15	0		
7F720608-33F5-4CD2-A37A-5ECDEBDD2F58	alisa		0	0	0	0	0	0	0	0	3,f+2	m,m	10,20		-12	+5		"* chip damage on block
* transition to des"
7FF69BF9-2F25-4723-8603-E8603DC78CB3	alisa		0	0	0	0	0	0	0	0	dbt 2	m	25	i16	-14	+32 (+14)		* chip damage on block
80EB9628-3621-4F8A-9BD1-0BAF997661EC	alisa		1	0	0	0	0	0	0	0	f+2,1	m,m	12,20	,i24~25	-10	+14		"* balcony break
* heat engager

* chip damage on block
* transition to des with f+2,1+2 (does not transition when using heat dash)"
81AE05EE-922F-4EEB-A67B-5CE0AA40AD3A	alisa		0	0	0	0	0	0	0	0	df+1	m	10	i13	-6	+5		
82D249F7-3A55-4FA9-8955-4E4DA75C5047	alisa		0	0	0	0	0	0	0	0	d+1+2	sp						* cancel des with des.d+1+2 or des.db
85309087-393D-48C5-AB45-47DAC8EF6C00	alisa		0	0	0	0	0	0	0	0	2	h	10	i12	-6	+2		
87FF9E57-7BD3-4E2E-B377-BDD9F78BF1FE	alisa		0	0	1	0	0	0	1	0	2+3	m	12 (12)	i16	+1	+2c		"* heat burst
* cancel to r45 with b,b
power crush 8~"
8A0B4CB8-CEE3-4880-A9C7-52F5A2FEAF25	alisa		0	0	0	0	1	0	0	0	d+3+4	l	20	i27~i28	-37	+67 (+51)		"* homing
* transition to des with input d+3+4,1+2"
8A6583BB-C05B-43B9-8BE9-F36C6CB6F140	alisa		0	0	0	0	0	0	0	0	ws1,2,3	m,h,m	12,12,23	,i25~26	-10	+33 (+23)		* transition to des with input ws1,2,3,1+2
8B3EB74E-8B34-4A98-83C8-DB311629AAFC	alisa		0	0	0	0	0	0	0	0	des f+2,1	mm	9		-12	-3		* chip damage on block
8DDE7CD4-BF24-4EDA-84B8-FF8B5EB9E0CA	alisa		0	0	0	0	0	0	0	0	f,f,f+1+2	m	24	i18~36	-3	-17 (-26)		* balcony break
8E37D573-2DF9-4CA8-841D-CCFB0A030020	alisa		0	0	0	0	0	1	0	0	1,2,2	h,h,h	5,10 (0),20	,i20~35	-9	+21 (+6)		"* tornado
* chip damage on block"
8E5461AE-EF3D-41B9-94A9-C9B4E90984D5	alisa		0	0	1	0	0	0	0	1	h d+1+2	sp						"* transition to des
* partially consumes heat
power crush"
8F8AC4C9-F870-45E1-9536-3EA6020AA621	alisa		0	0	0	0	0	0	0	0	b+1	m	15	i15~16	-5	+8		
8F95532C-D838-4D16-A9FB-1542BE43FBA1	alisa		0	0	0	0	0	0	0	0	des uf+2	h	7	i10~14		+25 (+18)		"* transition to des
* only hits airborne opponents"
92F2190F-D11B-4E2D-958E-3DD565529F93	alisa		0	0	0	0	1	0	0	0	ws1+2	m	20	i20~21	-8	+21		"* homing
* hold to power up"
9490EB87-D505-4761-8C34-145175BC6EBD	alisa		0	0	0	0	0	0	0	0	1+2+3+4	sp						"* transition to des with input 1+2+3+4,1+2
* transition to charged state"
965DE8ED-BB16-4EE2-AD9A-A9469301A411	alisa		0	0	0	0	0	0	0	0	des f+1+2,1+2	m,m	12,20	,i20~26	-53	+41		"* transition to des
* chip damage on block"
96B5556A-1797-478C-AFED-8D8FCBC4D8DE	alisa		0	0	0	0	0	0	0	0	2,3,4	h,m,l	10,8,20	,i42~45	-13	+13		airborne
982F4030-1251-440B-91DC-C4E7362AE82E	alisa		0	0	0	0	0	0	0	0	1	h	5	i10	+1	+8		
988E4F8C-9013-4874-A5A7-35AD353C5325	alisa		0	0	0	0	0	0	0	0	f,f,f+3	m	15	i18~19	-4	+6		
9A2CEA2D-B39E-44A8-BC0C-3331163CA8A0	alisa		0	0	0	0	0	0	0	0	f,f+2	m	18	i16~17	-18	+5		* balcony break
9D7D36BD-54B0-4270-82F4-175278198F04	alisa		0	0	0	0	0	0	0	0	left throw	th(h)	40	i12~14		-5		"* throw break: 1
* opponent recovery on hit: fdfa"
9DA8D7C8-AFED-4F26-948F-C36C83A052B2	alisa		1	0	0	0	0	0	0	0	1+2	m	22	i19~20	-4	+15		"* balcony break
* heat engager

* chip damage on block"
9E33DC0F-0C99-4EA2-8F9D-61A1C1336DBD	alisa		0	0	0	0	0	0	0	0	df+2	m	16	i16~17	-9	+32a (+22)		
A2D4E58D-6D08-4581-89EA-72CE29AC281B	alisa		0	0	0	0	0	0	0	0	1+2+4	sp						
A3C6B42A-2E8C-4773-A996-05A70CAFD893	alisa		0	0	0	0	0	0	0	0	sbt 1,2,1,3+4	m,m,m,m	12,13,7,33	,i18	-18	+4 (-13)		"* balcony break
* transition to des with input sbt.1,2,1,3+4,1+2"
A5ADE990-C603-4422-ABAE-B024F69504B1	alisa		0	0	0	0	0	0	0	0	b,b+1+4	ub(h)	50	i68		+42 (-15)		* balcony break
A711B2FC-3A50-42B8-A579-AFDA0F5100D4	alisa		0	0	0	0	0	0	0	0	db+2,2	m,m	10,10	,i19~20	-9	+5		* transition to des with input db+2,2,1+2
A71F9461-7E20-4F57-976F-50E426A358D1	alisa		0	0	0	0	0	0	0	0	u+1+2	m	21	i33~34	-5	+56		
A73374DE-F4BC-412C-9A6A-CD76C07C29A4	alisa		0	0	0	0	0	0	0	0	b+2+3	ub (m)	50	i75~76	+44	+44		* balcony break
A96ECA7E-6F1B-4184-AA80-EDF97EC7E2B4	alisa		0	0	0	0	0	0	0	0	uf+3+4	m	28	i38~41	0	+4		
ABF51731-DF9D-43F0-81AB-49D8BB5D4D05	alisa		0	0	0	0	0	0	0	0	f,f,f+2	h	30	i13~15	+5	+28 (+20)		"* balcony break
* chip damage on block
* transition to des with input f,f,f+2,1+2"
ACAD1C06-1456-43B1-A074-8DA40823C719	alisa		0	0	0	0	0	0	0	0	dbt 2,1	mh	2513 (5)	i26~28	-11c	+18 (-17)		"-28 on whiff.
* spike
* transition to des
* chip damage on block"
ACF450A6-CCDE-48A3-8784-E5ABDF93D671	alisa		0	0	0	0	1	0	0	0	f+4	m	14	i16	-9	+1		"* homing
* transition to des with f+4,1+2"
ADA1B7FB-84A1-416E-B60A-CC70EF73D908	alisa		0	0	0	0	0	0	0	0	dbt 4	m	22	i17~19	-27	+68		
AE9DC9D5-150D-4B8A-8103-8BA9CC2BDF33	alisa		0	0	0	0	0	0	0	0	des b+3	sp						"* alternate input: des.b+4 or des.ub,b
* transition to des"
AF4F9168-AD64-49A1-8358-02EEDAEE006A	alisa		0	0	1	0	0	0	0	0	b+1+2	m	25	i19~20	-13	+8		"* balcony break
* alternate input: des.b+1+2
* chip damage on block
power crush"
B18621F9-1585-4D94-8740-941A0626036E	alisa		0	0	0	0	0	0	0	0	2,3	h,m	10,8	,i22~23	-10	+1		
B1A24402-4A9F-4BA5-B985-3B966A09F58D	alisa		0	0	0	0	0	0	0	0	des d+1	l	20	i21	-12	+4		"* transition to des
* chip damage on block"
B3DE93FD-B51C-4F08-BA00-99C8B745C289	alisa		0	0	0	0	0	0	0	0	2+4	th(h)	35	i12~14				"* throw break: 1 or 2
* spike
* opponent recovery on hit: fdft
* switches sides
* transition to des with input 2+4,1+2"
B3FDCA19-39A7-44D0-9CF9-629F4F58B4E3	alisa		0	0	0	0	0	0	0	0	2,3,3	h,m,m	10,8,25	,i20~22	-11	+16 (-7)		"* balcony break
airborne"
B6F6EA8D-9EB7-41CC-BA14-D061B8420347	alisa		0	0	0	0	0	0	0	0	fc db+1+2	th(h)	45	i11		-4		"* throw break: 1+2
* opponent recovery on hit: fufa
* side switch"
B8922F55-60ED-4E57-93C3-CA4CB69C1C52	alisa		0	0	0	0	0	0	0	0	b+4	m	17	i15~16	-13	-4		
B8C62011-EA5B-4C8E-9656-F6FAEB1896EA	alisa		0	0	0	0	0	0	0	0	2,2	h,h	10,22	,i20~35	-13	+15 (+5)		* balcony break
B92BB9B5-4A10-4109-8C08-8250033022E8	alisa		0	0	0	0	1	0	0	0	b+3	m	22	i20~22	-8	+5 (-4)		"* balcony break
* homing"
BB164AE0-BBC7-4D59-9684-6E3C11C97C0F	alisa		0	0	0	0	0	0	0	0	ch f,f+1+2	m	28	i17~18		+13		
BB5CF7DF-79DB-474A-8784-7758E65969F2	alisa		0	0	0	0	0	0	0	0	ub+3+4	m	25	i37~39	+2c	+25 knd		
BC8551AE-671C-4C6B-BB35-9919F00F0DE1	alisa		0	0	0	0	0	0	0	0	3	m	10	i13~14	-12	-1		
BDF73910-7EDB-4E93-AD93-F32702621D22	alisa		0	0	0	0	0	0	0	0	db+4	l	23	i24~25	-17	+9		
C1D5C3F9-67FE-4EC4-B3AD-8B657DF425F1	alisa		0	0	1	0	0	0	0	0	r df+1+2	m						"* alternate input: r.des.df+1+2
* [[:template:rageart]]
* erases opponent&#x27;s recoverable health on hit
power crush"
C2808FE3-5118-4B49-AFFA-8FB08F58F4AE	alisa		0	0	0	0	0	0	0	0	df+1,1	m,h	10,20	,i30~31	+1	+8		
C38B0F77-54AD-41D2-BFAB-CC25E6BABAA3	alisa		0	0	0	0	0	0	0	0	f,f,f+3,4	m,m	15,20	,i20~22	-7	+31 (+5)		* balcony break
C42D275B-07DB-4EA3-A17A-F8B08B0936E2	alisa		0	0	0	0	0	1	0	0	des 2,(on hit)1	m,ub	1514 (9)	i33		+85 (+69)		* tornado
C79C7B31-37CD-4900-8B20-553AA69AAAC1	alisa		0	0	0	0	0	0	0	0	ws3	m	18	i19~20	+4	+15		* cancel with input ws3,b
C85D3652-6BCF-49D2-8748-B6477F778DA7	alisa		0	0	0	0	1	0	0	0	4	h	24	i13~14	-5	+14g		"* balcony break
* homing"
C8A95D6A-D179-4CAC-999A-3E0555EA64DC	alisa		0	0	0	0	0	0	0	0	uf+3,2	m,m	15,30	,i17~22	-14	+32 (-26)		* balcony break
C9015C7B-051F-4163-AA8B-14100005D8DA	alisa		0	0	0	0	0	0	0	0	f+3,1+2	h,m	10,25	,i24~25	-13	+8		"* balcony break
* transition to des
* chip damage on block"
C98B2EFE-A290-4FDD-88B5-405FD15789E3	alisa		0	0	0	0	0	0	0	0	dbt 3	l	17	i6~20	-14c	+4c	+28 knd	
CB848CD0-9EF6-4FE3-972E-446E2E1A9FFA	alisa		0	0	0	0	0	0	0	0	ws1	m	12	i13~14	-12	+1		
CC63A356-4A9F-402A-A267-3A8027884CDD	alisa		0	0	0	0	0	1	0	0	b+1,1+2	m,sl,m	15,1,30	,i25~40,i26~28	-16	+71		* tornado
CCA65988-9B46-40CA-997F-1780706DC53C	alisa		0	0	0	0	0	0	0	0	1,1	h,h	5,18 (0)	,i21	-3	+5		* transition to des with 1,1,1+2
CE6E8D9A-A970-4EB5-AD49-5F389B983869	alisa		0	0	0	0	0	0	0	0	uf+4,4	m,m	8,8	,i24~26	-13	+45 (+37)		
CF6842ED-4C4C-4B58-B67A-C09FE5116E74	alisa		0	0	0	0	0	0	0	0	d+4	l	15	i17~18	-12	-1		
CFC49D22-3000-45FB-B3C1-792CB1FC6F40	alisa		0	0	0	0	1	0	0	0	des d+2	l	26	i22~23	-14	+4		"* homing
* chip damage on block"
D191DC65-4089-4DAC-8065-9C8559E35843	alisa		0	0	0	0	0	0	0	0	des b+2,1	m,m	17,33	,i20~21	-3	+5		"* transition to des
* chip damage on block"
D260DAB2-5B89-4898-9E44-C1B8B5BAD6F5	alisa		0	0	0	0	0	0	0	0	fuft 1+2,3	sp,m	0,35	i22~23	-10	+60		* balcony break
D3BDB6AA-7B26-4CC1-8B20-CF2115C9F0C8	alisa		0	0	0	0	0	0	0	0	des 2	m	15	i20	-8	launch		"* transition to des
* chip damage on block"
D6108F6B-4515-458F-99F9-768FB8E70D84	alisa		0	0	0	0	0	1	0	0	uf+1	mmm	20,14 (9),10 (7)	i19~20,i25,i17	-13	+68 (+52)		"* tornado
* transition to sbt on hit with uf+1,3_4
* transition to dbt on hit with uf+1,f+3_f+4
low crush"
D6140C99-9B6D-460D-A211-E128E5452F48	alisa		0	0	0	0	0	0	0	0	sbt d	sp						"* alternate input: sbt.b
* transition to bkp"
D8674E16-AEAE-4E54-8499-CD9C94F3469E	alisa		0	0	0	0	0	0	0	0	des f+1+2	m	12	i23~27	+5	+33		* chip damage on block
D8E9CE5B-7A52-40A5-A0AA-88C8875D1853	alisa		0	0	0	0	0	0	0	0	right throw	th(h)	40	i12~14				"* throw break: 2
* opponent recovery on hit: fufa perpendicular to alisa
* spike"
DB8A3B06-281F-4A51-8C04-006016B19098	alisa		0	0	0	0	0	0	0	0	f+3	h	10	i14~15	-14	-3		
DC6C8679-5FF8-4A98-84DB-9720C612CF1C	alisa		0	0	0	0	0	0	0	0	uf+3	m	15	i17~18	-52	-25		"* transition to sbt with input uf+3,3_4
* transition to dbt with input uf+3,f+3_f+4"
DC759383-4E6C-48CD-85CB-CA1A7A1FFB22	alisa		0	0	0	0	0	0	0	0	bkp 3	m	30	i24~27	-9	+72		* balcony break
DCA19494-1D82-4E25-A776-214A22DC231D	alisa		0	0	1	0	0	0	0	0	ub+2	h	26	i16~24	-8	+38 (-20)		"* balcony break
power crush"
DEA873C6-60F6-4A0E-9B51-202E00A2DE18	alisa		0	0	0	0	0	0	0	0	bt 4	m	20	i16~17	-3	+19 (+2)		* balcony break
DF9BC316-06ED-4F95-9155-D83E38EF8552	alisa		0	0	0	0	0	0	0	0	f+4,1	m,h	14,14	,i25~26	-9	+15 (+7)		* balcony break
DFE194B0-51FE-48E0-9E4A-9C715487147D	alisa		0	0	0	0	0	0	0	0	ub+4	m	10	i18	-9	+7		low crush
E241C94E-EDCD-498C-8BF7-2777D8B298A2	alisa		0	0	0	0	0	0	0	0	fuft 1+2	sp	0					
